,Query Id,Query Name,Date,Title,Snippet,Url,Domain,Sentiment,Page Type,Language,Country Code,Continent Code,Continent,Country,State Code,County Code,City Code,Notes,Account Type,Assignment,Author,Author City,Author City Code,Author Continent,Author Continent Code,Author Country,Author Country Code,Author County,Author County Code,Author Location,Author State,Author State Code,Avatar,Average Pages per Visitor,Average Visits per Visitor,Backlinks,Blog Comments,Category Details,Checked,City,County,Display URLs,Engagement Score,Expanded URLs,Facebook Author ID,Facebook Comments,Facebook Likes,Facebook Role,Facebook Shares,Facebook Subtype,Forum Posts,Forum Views,Full Name,Gender,Hashtags,Impact,Impressions,Instagram Comments,Instagram Followers,Instagram Following,Instagram Likes,Instagram Posts,Interest,Kred Influence,Kred Outreach,Last Assignment Date,Latitude,Location Name,Longitude,Media Filter,Media URLs,Mentioned Authors,Minutes per Visitor,Percentage Female,Percentage Male,Priority,Professions,Reach,Resource Id,Short URLs,Starred,State,Status,Subtype,Tags,Thread Author,Thread Created Date,Thread Entry Type,Thread Id,Thread URL,Total Monthly Visitors,Tracked Link Clicks,Tracked Links,Twitter Author ID,Twitter Channel Role,Twitter Followers,Twitter Following,Twitter Reply Count,Twitter Reply to,Twitter Retweet of,Twitter Retweets,Twitter Tweets,Twitter Verified,Word Count,mozRank Score,European Union,Mentions Vucic,WB Anti-EU narratives,WB Kosovo,WB Narratives
1,1999342241,WB Summit_WB,2018-05-31 21:52:04.000,Marica Mirić (@MaricaMiric): RT @artbymane: Zuta banda  ...,RT @artbymane: Zuta banda nas je i dovela u tesku situaciju sto se tice KiM ali ja ne sumnjam da ce Vucic naci neki kompromis sa Albancima jer i njima ali i nama buducnost zavisi od toga .Sigurna sam da ce Vucic uraditi najbolje za Srbe na KiM ali i za celu Srbiju cmun.it/nrks2wwf,http://twitter.com/MaricaMiric/statuses/1002306743282565120,twitter.com,neutral,twitter,hr,us,n-a,North America,United States,,,,,individual,,MaricaMiric,,,North America,n-a,United States,us,,,"n-a,us,,,",,,https://pbs.twimg.com/profile_images/936523854389891072/g7JsQkD-_normal.jpg,22,6,49850734,0,"{id=5302855, name=Mentions of Kosovo, parentName=WB Kosovo, parentId=5302854}, {id=5282102, name=Vučić, parentName=Mentions Vucic , parentId=5282101}, {id=5220766, name=Kosovo blocks solution, parentName=WB Anti-EU narratives , parentId=5220765}",false,,,cmun.it/nrks2wwf,0.0,http://informer.cmun.it/e/nrks2wwf/vesti/politika/383234/predsednik-vucic-sporazum-sa-albancima-jedino-uz-saglasnost-i-volju-naroda-1527631170?t=1527721250,,0,0,,0,,0,0,Marica Mirić,female,,39,686,0,0,0,0,0,,573,0,,0.0,,0.0,,,@artbymane,20,46,54,,,573,189840903795,https://t.co/YymF6cyYFp,false,,,,"WB Countries, Kosovo",artbymane,,share,0,,6000000000,0,,4916628797,,686,944,0,,http://twitter.com/artbymane/statuses/1001960788683317248,0,16169,false,,9.6,,Vučić,Kosovo blocks solution,Mentions of Kosovo,
2,1999342241,WB Summit_WB,2018-05-31 21:41:15.000,Del Piero (@DelPiero1088): RT @markodjuric: Спонзори  ...,"RT @markodjuric: Спонзори такозване косовске независности створили су чудовишну творевину у којој полиција сузавцима интервенише против деце. #Srbija неће толерисати насиље над српском, или било чијом децом. kim.gov.rs/v2530.php pic.twitter.com/GSZRPKWNC5",http://twitter.com/DelPiero1088/statuses/1002304022802464768,twitter.com,neutral,twitter,bg,us,n-a,North America,United States,,,,,individual,,DelPiero1088,,,North America,n-a,United States,us,,,"n-a,us,,,",,,https://pbs.twimg.com/profile_images/775262747131056129/6UNgGr_c_normal.jpg,22,6,49850734,0,"{id=5302855, name=Mentions of Kosovo, parentName=WB Kosovo, parentId=5302854}",false,,,"kim.gov.rs/v2530.php, pic.twitter.com/GSZRPKWNC5",0.0,"http://www.kim.gov.rs/v2530.php, https://twitter.com/markodjuric/status/1002067349153964037/photo/1",,0,0,,0,,0,0,Del Piero,male,#srbija,41,1143,0,0,0,0,0,,603,0,,0.0,,0.0,,http://pbs.twimg.com/media/DegOVNXXcAEiNno.jpg,@markodjuric,20,46,54,,,603,189839744969,"https://t.co/MnkDPhp1Vg, https://t.co/GSZRPKWNC5",false,,,,Kosovo,markodjuric,,share,0,,6000000000,0,,775250587252318208,,1143,2038,0,,http://twitter.com/markodjuric/statuses/1002067349153964037,0,34580,false,,9.6,,,,Mentions of Kosovo,
3,1999342241,WB Summit_WB,2018-05-31 21:32:57.000,Владан (@avr381): RT @sloba_milosevic: Admir ...,"RT @sloba_milosevic: Admiral Slina u gumenom čamcu gospodari nemirnim vodama beogradskih fontana, kosovski velikomučenik Forest Gamp trčanjem pokorio Brisel... Jedna sasvim normalna Srbija.",http://twitter.com/avr381/statuses/1002301934139822080,twitter.com,neutral,twitter,hr,us,n-a,North America,United States,,,,,individual,,avr381,,,North America,n-a,United States,us,,,"n-a,us,,,",,,https://pbs.twimg.com/profile_images/971156962766458881/z6wwkQ9J_normal.jpg,22,6,49850734,0,"{id=5302855, name=Mentions of Kosovo, parentName=WB Kosovo, parentId=5302854}",false,,,,0.0,,,0,0,,0,,0,0,Владан,male,,42,1504,0,0,0,0,0,,620,0,,0.0,,0.0,,,@sloba_milosevic,20,46,54,,,620,189838814491,,false,,,,"Belgium, WB Countries, Kosovo",sloba_milosevic,,share,0,,6000000000,0,,113596029,,1504,4958,0,,http://twitter.com/sloba_milosevic/statuses/1001084213775319040,0,91456,false,,9.6,,,,Mentions of Kosovo,
4,1999342241,WB Summit_WB,2018-05-31 21:32:37.000,Erinija Bibi (@FuriaBibi): RT @sloba_milosevic: Admir ...,"RT @sloba_milosevic: Admiral Slina u gumenom čamcu gospodari nemirnim vodama beogradskih fontana, kosovski velikomučenik Forest Gamp trčanjem pokorio Brisel... Jedna sasvim normalna Srbija.",http://twitter.com/FuriaBibi/statuses/1002301848701865984,twitter.com,neutral,twitter,hr,gr,eu,Europe,Greece,,,,,individual,,FuriaBibi,,,Europe,eu,Greece,gr,Laconia,lal2,"eu,gr,pelj,lal2,",Peloponnese,pelj,https://pbs.twimg.com/profile_images/1001975199519166464/IgqIerLr_normal.jpg,22,6,49850734,0,"{id=5302855, name=Mentions of Kosovo, parentName=WB Kosovo, parentId=5302854}",false,,,,0.0,,,0,0,,0,,0,0,Erinija Bibi,unknown,,37,14161,0,0,0,0,0,,543,6,,0.0,,0.0,,,@sloba_milosevic,20,46,54,,,543,189838751096,,false,,,,"Belgium, WB Countries, Kosovo",sloba_milosevic,,share,0,,6000000000,0,,346532435,,14161,13712,0,,http://twitter.com/sloba_milosevic/statuses/1001084213775319040,0,78768,false,,9.6,,,,Mentions of Kosovo,
5,1999342241,WB Summit_WB,2018-05-31 21:30:33.000,Aleksandar (@ALojpur): RT @sicario_79: Hoćete Kos ...,"RT @sicario_79: Hoćete Kosovo sa Albancima u Srbiji, ali nećete albanske izložbe u Beogradu? A da Albanci sa Kosova imaju 50-60 poslanika u parlamentu i da Albanci budu među ministrima, kako bi to podneli?",http://twitter.com/ALojpur/statuses/1002301328486518784,twitter.com,neutral,twitter,hr,us,n-a,North America,United States,,,,,individual,,ALojpur,,,North America,n-a,United States,us,,,"n-a,us,,,",,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,22,6,49850734,0,"{id=5302855, name=Mentions of Kosovo, parentName=WB Kosovo, parentId=5302854}",false,,,,0.0,,,0,0,,0,,0,0,Aleksandar,male,,26,32,0,0,0,0,0,,391,0,,0.0,,0.0,,,@sicario_79,20,46,54,,,391,189838496162,,false,,,,"WB Countries, Kosovo",sicario_79,,share,0,,6000000000,0,,827329298,,32,214,0,,http://twitter.com/sicario_79/statuses/1002068536171352065,0,237,false,,9.6,,,,Mentions of Kosovo,
6,1999342241,WB Summit_WB,2018-05-31 21:25:16.000,Megi Simpson (@megi_simpson): RT @markodjuric: Спонзори  ...,"RT @markodjuric: Спонзори такозване косовске независности створили су чудовишну творевину у којој полиција сузавцима интервенише против деце. #Srbija неће толерисати насиље над српском, или било чијом децом. kim.gov.rs/v2530.php pic.twitter.com/GSZRPKWNC5",http://twitter.com/megi_simpson/statuses/1002299998917287936,twitter.com,neutral,twitter,bg,us,n-a,North America,United States,,,,,individual,,megi_simpson,,,North America,n-a,United States,us,,,"n-a,us,,,",,,https://pbs.twimg.com/profile_images/832281900777603075/dxy4VqN9_normal.jpg,22,6,49850734,0,"{id=5302855, name=Mentions of Kosovo, parentName=WB Kosovo, parentId=5302854}",false,,,"kim.gov.rs/v2530.php, pic.twitter.com/GSZRPKWNC5",0.0,"http://www.kim.gov.rs/v2530.php, https://twitter.com/markodjuric/status/1002067349153964037/photo/1",,0,0,,0,,0,0,Megi Simpson,female,#srbija,32,130,0,0,0,0,0,Animals & Pets,474,0,,0.0,,0.0,,http://pbs.twimg.com/media/DegOVNXXcAEiNno.jpg,@markodjuric,20,46,54,,,474,189837915585,"https://t.co/MnkDPhp1Vg, https://t.co/GSZRPKWNC5",false,,,,Kosovo,markodjuric,,share,0,,6000000000,0,,832280963908526082,,130,169,0,,http://twitter.com/markodjuric/statuses/1002067349153964037,0,725,false,,9.6,,,,Mentions of Kosovo,
7,1999342241,WB Summit_WB,2018-05-31 21:19:18.000,"Branko Jovanović (@trkston978): RT @Jagoodicaa: Vučić za "" ...","RT @Jagoodicaa: Vučić za ""Novosti"": Sporazum sa Albancima uz saglasnost i volju naroda | Politika | Novosti.rs novosti.rs/vesti/naslovna…\nPredsednik Vučić je pokazao hrabrost da se prihvati rešavanja najtežih pitanja za naš narod i našu državu. KiM će uvek biti deo Srbije",http://twitter.com/trkston978/statuses/1002298497385795584,twitter.com,neutral,twitter,hr,us,n-a,North America,United States,,,,,individual,,trkston978,,,North America,n-a,United States,us,,,"n-a,us,,,",,,https://pbs.twimg.com/profile_images/913564593137553408/BB_lXUwc_normal.jpg,22,6,49850734,0,"{id=5302855, name=Mentions of Kosovo, parentName=WB Kosovo, parentId=5302854}, {id=5282102, name=Vučić, parentName=Mentions Vucic , parentId=5282101}",false,,,"Novosti.rs, novosti.rs/vesti/naslovna…",0.0,"http://www.novosti.rs/, http://www.novosti.rs/vesti/naslovna/politika/aktuelno.289.html:730120-Vucic-za-Novosti-Ne-trgujemo-sporazum-sa-Albancima-uz-volju-naroda",,0,0,,0,,0,0,Branko Jovanović,male,,44,2750,0,0,0,0,0,,656,0,,0.0,,0.0,,,@jagoodicaa,20,46,54,,,656,189837217796,"https://t.co/S1326gvbuc, https://t.co/haNQYntM9i",false,,,,"WB Countries, Kosovo",Jagoodicaa,,share,0,,6000000000,0,,827275669277020160,,2750,4998,0,,http://twitter.com/Jagoodicaa/statuses/1001844117247283201,0,59402,false,,9.6,,Vučić,,Mentions of Kosovo,
8,1999342241,WB Summit_WB,2018-05-31 21:17:58.000,Nikodim Ljutic (@nikodimljutic): RT @krpedja: Dokle ćeš opt ...,"RT @krpedja: Dokle ćeš optuživati bivšu vlast? U njihovo vreme Srbi nisu bili u koaliciji sa Haradinajem, imali su svoje izbore, institucije, Kosovo sa zvezdicom, prelazi bez kosovskih državnih obeležja, nisu ubijani politički lideri. Rezultat tvoje vladavine: ponižena i osiromašena Srbija.",http://twitter.com/nikodimljutic/statuses/1002298161765986304,twitter.com,neutral,twitter,hr,rs,eu,Europe,Serbia,,,,,individual,,nikodimljutic,,,Europe,eu,Serbia,rs,,,"eu,rs,,,",,,https://pbs.twimg.com/profile_images/970071113610006528/3VlF8fMl_normal.jpg,22,6,49850734,0,"{id=5302855, name=Mentions of Kosovo, parentName=WB Kosovo, parentId=5302854}",false,,,,0.0,,,0,0,,0,,0,0,Nikodim Ljutic,male,,30,83,0,0,0,0,0,,447,0,,0.0,,0.0,,,@krpedja,20,46,54,,,447,189837039517,,false,,,,"WB Countries, Kosovo",krpedja,,share,0,,6000000000,0,,166953787,,83,203,0,,http://twitter.com/krpedja/statuses/1001780525059670018,0,1760,false,,9.6,,,,Mentions of Kosovo,
9,1999342241,WB Summit_WB,2018-05-31 21:14:50.000,Branko Jovanović (@trkston978): RT @Milenicatvit: Dijalog  ...,RT @Milenicatvit: Dijalog sa Albancima je vazan radi poboljsanja uslova zivota oba naroda na KiM. Srbija nece trgovati sporazumom sa Albancima bez formiranja ZSO.\nnovosti.rs/vesti/naslovna…,http://twitter.com/trkston978/statuses/1002297375900266496,twitter.com,neutral,twitter,hr,us,n-a,North America,United States,,,,,individual,,trkston978,,,North America,n-a,United States,us,,,"n-a,us,,,",,,https://pbs.twimg.com/profile_images/913564593137553408/BB_lXUwc_normal.jpg,22,6,49850734,0,"{id=5302855, name=Mentions of Kosovo, parentName=WB Kosovo, parentId=5302854}, {id=5220766, name=Kosovo blocks solution, parentName=WB Anti-EU narratives , parentId=5220765}, {id=5181282, name=Kosovo Dijalog, parentName=WB Narratives , parentId=5181281}",false,,,novosti.rs/vesti/naslovna…,0.0,http://www.novosti.rs/vesti/naslovna/politika/aktuelno.289.html:730120-Vucic-za-Novosti-Ne-trgujemo-sporazum-sa-Albancima-uz-volju-naroda,,0,0,,0,,0,0,Branko Jovanović,male,,44,2751,0,0,0,0,0,,656,0,,0.0,,0.0,,,@milenicatvit,20,46,54,,,656,189836758765,https://t.co/z9or39nACQ,false,,,,"WB Countries, Kosovo",Milenicatvit,,share,0,,6000000000,0,,827275669277020160,,2751,4997,0,,http://twitter.com/Milenicatvit/statuses/1002060694290870272,0,59374,false,,9.6,,,Kosovo blocks solution,Mentions of Kosovo,Kosovo Dijalog
10,1999342241,WB Summit_WB,2018-05-31 21:14:26.000,TetkaChetkaa (@TetkaChetkaa): RT @markodjuric: Спонзори  ...,"RT @markodjuric: Спонзори такозване косовске независности створили су чудовишну творевину у којој полиција сузавцима интервенише против деце. #Srbija неће толерисати насиље над српском, или било чијом децом. kim.gov.rs/v2530.php pic.twitter.com/GSZRPKWNC5",http://twitter.com/TetkaChetkaa/statuses/1002297271722168320,twitter.com,neutral,twitter,bg,us,n-a,North America,United States,,,,,individual,,TetkaChetkaa,,,North America,n-a,United States,us,,,"n-a,us,,,",,,https://pbs.twimg.com/profile_images/920579218358095872/1ZDphDwK_normal.jpg,22,6,49850734,0,"{id=5302855, name=Mentions of Kosovo, parentName=WB Kosovo, parentId=5302854}",false,,,"kim.gov.rs/v2530.php, pic.twitter.com/GSZRPKWNC5",0.0,"http://www.kim.gov.rs/v2530.php, https://twitter.com/markodjuric/status/1002067349153964037/photo/1",,0,0,,0,,0,0,TetkaChetkaa,unknown,#srbija,35,256,0,0,0,0,0,,514,0,,0.0,,0.0,,http://pbs.twimg.com/media/DegOVNXXcAEiNno.jpg,@markodjuric,20,46,54,,,514,189836603750,"https://t.co/MnkDPhp1Vg, https://t.co/GSZRPKWNC5",false,,,,Kosovo,markodjuric,,share,0,,6000000000,0,,918802751223627777,,256,468,0,,http://twitter.com/markodjuric/statuses/1002067349153964037,0,2366,false,,9.6,,,,Mentions of Kosovo,
11,1999342241,WB Summit_WB,2018-05-31 21:13:51.000,"Marija (@marija1991_): RT @Jagoodicaa: Vučić za "" ...","RT @Jagoodicaa: Vučić za ""Novosti"": Sporazum sa Albancima uz saglasnost i volju naroda | Politika | Novosti.rs novosti.rs/vesti/naslovna…\nPredsednik Vučić je pokazao hrabrost da se prihvati rešavanja najtežih pitanja za naš narod i našu državu. KiM će uvek biti deo Srbije",http://twitter.com/marija1991_/statuses/1002297127538741248,twitter.com,neutral,twitter,hr,us,n-a,North America,United States,,,,,individual,,marija1991_,,,North America,n-a,United States,us,,,"n-a,us,,,",,,https://pbs.twimg.com/profile_images/910386676320567296/GDztCnSb_normal.jpg,22,6,49850734,0,"{id=5302855, name=Mentions of Kosovo, parentName=WB Kosovo, parentId=5302854}, {id=5282102, name=Vučić, parentName=Mentions Vucic , parentId=5282101}",false,,,"Novosti.rs, novosti.rs/vesti/naslovna…",0.0,"http://www.novosti.rs/, http://www.novosti.rs/vesti/naslovna/politika/aktuelno.289.html:730120-Vucic-za-Novosti-Ne-trgujemo-sporazum-sa-Albancima-uz-volju-naroda",,0,0,,0,,0,0,Marija,female,,35,321,0,0,0,0,0,,527,0,,0.0,,0.0,,,@jagoodicaa,20,46,54,,,527,189836555721,"https://t.co/S1326gvbuc, https://t.co/haNQYntM9i",false,,,,"WB Countries, Kosovo",Jagoodicaa,,share,0,,6000000000,0,,908795700183486470,,321,192,0,,http://twitter.com/Jagoodicaa/statuses/1001844117247283201,0,13384,false,,9.6,,Vučić,,Mentions of Kosovo,
12,1999342241,WB Summit_WB,2018-05-31 21:12:47.000,Branko Jovanović (@trkston978): RT @artbymane: Zuta banda  ...,RT @artbymane: Zuta banda nas je i dovela u tesku situaciju sto se tice KiM ali ja ne sumnjam da ce Vucic naci neki kompromis sa Albancima jer i njima ali i nama buducnost zavisi od toga .Sigurna sam da ce Vucic uraditi najbolje za Srbe na KiM ali i za celu Srbiju cmun.it/nrks2wwf,http://twitter.com/trkston978/statuses/1002296859111641088,twitter.com,neutral,twitter,hr,us,n-a,North America,United States,,,,,individual,,trkston978,,,North America,n-a,United States,us,,,"n-a,us,,,",,,https://pbs.twimg.com/profile_images/913564593137553408/BB_lXUwc_normal.jpg,22,6,49850734,0,"{id=5302855, name=Mentions of Kosovo, parentName=WB Kosovo, parentId=5302854}, {id=5282102, name=Vučić, parentName=Mentions Vucic , parentId=5282101}, {id=5220766, name=Kosovo blocks solution, parentName=WB Anti-EU narratives , parentId=5220765}",false,,,cmun.it/nrks2wwf,0.0,http://informer.cmun.it/e/nrks2wwf/vesti/politika/383234/predsednik-vucic-sporazum-sa-albancima-jedino-uz-saglasnost-i-volju-naroda-1527631170?t=1527721250,,0,0,,0,,0,0,Branko Jovanović,male,,44,2751,0,0,0,0,0,,656,0,,0.0,,0.0,,,@artbymane,20,46,54,,,656,189836400077,https://t.co/YymF6cyYFp,false,,,,"WB Countries, Kosovo",artbymane,,share,0,,6000000000,0,,827275669277020160,,2751,4997,0,,http://twitter.com/artbymane/statuses/1001960788683317248,0,59349,false,,9.6,,Vučić,Kosovo blocks solution,Mentions of Kosovo,
13,1999342241,WB Summit_WB,2018-05-31 21:07:36.000,sretenzivkovic (@sretenzivkovic2): @TripleCrown89 @Branislava ...,"@TripleCrown89 @BranislavaSavi2 @sns_srbija @markodjuric Idite na Kosovo i to recite Šiptarima.\nLako vam je ovde srati i sendviče glabati.\nTamo bi vam šipci iscepali poltronske bulje, jebo vas Vučić.",http://twitter.com/sretenzivkovic2/statuses/1002295555484274689,twitter.com,neutral,twitter,hr,us,n-a,North America,United States,,,,,,,sretenzivkovic2,,,Australasia,a-u,Philippines,ph,,,"a-u,ph,,,",,,https://pbs.twimg.com/profile_images/529699844726996993/Csw2PtOT_normal.jpeg,22,6,49850734,0,"{id=5302855, name=Mentions of Kosovo, parentName=WB Kosovo, parentId=5302854}, {id=5282103, name=Vučić AND Kosovo , parentName=Mentions Vucic , parentId=5282101}, {id=5282102, name=Vučić, parentName=Mentions Vucic , parentId=5282101}",false,,,,0.0,,,0,0,,0,,0,0,sretenzivkovic,unknown,,39,764,0,0,0,0,0,,579,0,,0.0,,0.0,,,"@branislavasavi2, @triplecrown89, @markodjuric, @sns_srbija",20,46,54,,,579,189835856674,,false,,,,"WB Countries, Kosovo",TripleCrown89,,reply,0,,6000000000,0,,2865622111,,764,382,0,http://twitter.com/TripleCrown89/statuses/1002159029962014720,,0,28277,false,,9.6,,"Vučić, Vučić AND Kosovo",,Mentions of Kosovo,
14,1999342241,WB Summit_WB,2018-05-31 21:07:03.000,Dragan Varagic (@varagic): RT @sicario_79: Hoćete Kos ...,"RT @sicario_79: Hoćete Kosovo sa Albancima u Srbiji, ali nećete albanske izložbe u Beogradu? A da Albanci sa Kosova imaju 50-60 poslanika u parlamentu i da Albanci budu među ministrima, kako bi to podneli?",http://twitter.com/varagic/statuses/1002295413976813568,twitter.com,neutral,twitter,hr,rs,eu,Europe,Serbia,,,,,individual,,varagic,,,Europe,eu,Serbia,rs,,,"eu,rs,,,",,,https://pbs.twimg.com/profile_images/988880381687590913/PmqUVbLJ_normal.jpg,22,6,49850734,0,"{id=5302855, name=Mentions of Kosovo, parentName=WB Kosovo, parentId=5302854}",false,,,,0.0,,,0,0,,0,,0,0,Dragan Varagic,male,,52,19422,0,0,0,0,0,Business,779,7,,0.0,,0.0,,,@sicario_79,20,46,54,,Teacher & Lecturer (Educator),779,189835867438,,false,,,,"WB Countries, Kosovo",sicario_79,,share,0,,6000000000,0,,14698444,,19422,1367,0,,http://twitter.com/sicario_79/statuses/1002068536171352065,0,21757,false,,9.6,,,,Mentions of Kosovo,
15,1999342241,WB Summit_WB,2018-05-31 21:01:56.000,Unfuckable attitude (@John_The_Tailor): RT @krpedja: Dokle ćeš opt ...,"RT @krpedja: Dokle ćeš optuživati bivšu vlast? U njihovo vreme Srbi nisu bili u koaliciji sa Haradinajem, imali su svoje izbore, institucije, Kosovo sa zvezdicom, prelazi bez kosovskih državnih obeležja, nisu ubijani politički lideri. Rezultat tvoje vladavine: ponižena i osiromašena Srbija.",http://twitter.com/John_The_Tailor/statuses/1002294127265017856,twitter.com,neutral,twitter,hr,us,n-a,North America,United States,,,,,,,John_The_Tailor,,,North America,n-a,United States,us,,,"n-a,us,,,",,,https://pbs.twimg.com/profile_images/874469036314304512/98FsZNML_normal.jpg,22,6,49850734,0,"{id=5302855, name=Mentions of Kosovo, parentName=WB Kosovo, parentId=5302854}",false,,,,0.0,,,0,0,,0,,0,0,Unfuckable attitude,unknown,,41,1374,0,0,0,0,0,,614,0,,0.0,,0.0,,,@krpedja,20,46,54,,,614,189835241668,,false,,,,"WB Countries, Kosovo",krpedja,,share,0,,6000000000,0,,3094150730,,1374,533,0,,http://twitter.com/krpedja/statuses/1001780525059670018,0,63299,false,,9.6,,,,Mentions of Kosovo,
16,1999342241,WB Summit_WB,2018-05-31 20:58:57.000,Marija (@marija1991_): RT @markodjuric: Спонзори  ...,"RT @markodjuric: Спонзори такозване косовске независности створили су чудовишну творевину у којој полиција сузавцима интервенише против деце. #Srbija неће толерисати насиље над српском, или било чијом децом. kim.gov.rs/v2530.php pic.twitter.com/GSZRPKWNC5",http://twitter.com/marija1991_/statuses/1002293375356358657,twitter.com,neutral,twitter,bg,us,n-a,North America,United States,,,,,individual,,marija1991_,,,North America,n-a,United States,us,,,"n-a,us,,,",,,https://pbs.twimg.com/profile_images/910386676320567296/GDztCnSb_normal.jpg,22,6,49850734,0,"{id=5302855, name=Mentions of Kosovo, parentName=WB Kosovo, parentId=5302854}",false,,,"kim.gov.rs/v2530.php, pic.twitter.com/GSZRPKWNC5",0.0,"http://www.kim.gov.rs/v2530.php, https://twitter.com/markodjuric/status/1002067349153964037/photo/1",,0,0,,0,,0,0,Marija,female,#srbija,35,321,0,0,0,0,0,,527,0,,0.0,,0.0,,http://pbs.twimg.com/media/DegOVNXXcAEiNno.jpg,@markodjuric,20,46,54,,,527,189834980477,"https://t.co/MnkDPhp1Vg, https://t.co/GSZRPKWNC5",false,,,,Kosovo,markodjuric,,share,0,,6000000000,0,,908795700183486470,,321,192,0,,http://twitter.com/markodjuric/statuses/1002067349153964037,0,13221,false,,9.6,,,,Mentions of Kosovo,
17,1999342241,WB Summit_WB,2018-05-31 20:56:19.000,Nebojsa Rajacic (@rajacic_nebojsa): @milos_ciric Ali da ova bu ...,@milos_ciric Ali da ova budaletina izvali da je Srbija izvršila agresiju na Kosovo i da mu voditeljka ne zavali bar šamar?,http://twitter.com/rajacic_nebojsa/statuses/1002292714640150531,twitter.com,neutral,twitter,hr,us,n-a,North America,United States,,,,,individual,,rajacic_nebojsa,,,Europe,eu,Serbia,rs,,,"eu,rs,,,",,,https://pbs.twimg.com/profile_images/924581182834204672/7Lpp4Mvl_normal.jpg,22,6,49850734,0,"{id=5302855, name=Mentions of Kosovo, parentName=WB Kosovo, parentId=5302854}",false,,,,0.4201680672,,,0,0,,0,,0,0,Nebojsa Rajacic,unknown,,35,238,0,0,0,0,0,,510,0,,0.0,,0.0,,,@milos_ciric,20,46,54,,,510,189834599823,,false,,,,"WB Countries, Kosovo",milos_ciric,,reply,189834599823,,6000000000,0,,913037514524459008,,238,414,1,http://twitter.com/milos_ciric/statuses/1002232819538636800,,0,1896,false,,9.6,,,,Mentions of Kosovo,
18,1999342241,WB Summit_WB,2018-05-31 20:53:51.000,Erinica 👑 (@erina_vasev): RT @markodjuric: Спонзори  ...,"RT @markodjuric: Спонзори такозване косовске независности створили су чудовишну творевину у којој полиција сузавцима интервенише против деце. #Srbija неће толерисати насиље над српском, или било чијом децом. kim.gov.rs/v2530.php pic.twitter.com/GSZRPKWNC5",http://twitter.com/erina_vasev/statuses/1002292094940033024,twitter.com,neutral,twitter,bg,us,n-a,North America,United States,,,,,,,erina_vasev,,,North America,n-a,United States,us,,,"n-a,us,,,",,,https://pbs.twimg.com/profile_images/920720750113427464/DTWU6OLa_normal.jpg,22,6,49850734,0,"{id=5302855, name=Mentions of Kosovo, parentName=WB Kosovo, parentId=5302854}",false,,,"kim.gov.rs/v2530.php, pic.twitter.com/GSZRPKWNC5",0.0,"http://www.kim.gov.rs/v2530.php, https://twitter.com/markodjuric/status/1002067349153964037/photo/1",,0,0,,0,,0,0,Erinica 👑,unknown,#srbija,37,404,0,0,0,0,0,,541,0,,0.0,,0.0,,http://pbs.twimg.com/media/DegOVNXXcAEiNno.jpg,@markodjuric,20,46,54,,,541,189834370004,"https://t.co/MnkDPhp1Vg, https://t.co/GSZRPKWNC5",false,,,,Kosovo,markodjuric,,share,0,,6000000000,0,,919999062690103297,,404,807,0,,http://twitter.com/markodjuric/statuses/1002067349153964037,0,3442,false,,9.6,,,,Mentions of Kosovo,
19,1999342241,WB Summit_WB,2018-05-31 20:53:41.000,David Janicijevic (@davidjani): @MarijanNSS Na Kosovu je o ...,@MarijanNSS Na Kosovu je ostao samo onaj ko nije imao gde da ode Sloveniju masovno naseljavaju albanci da rade posten i vredan narod ovo mrcvarenje njima najvise smeta vade nase pasose i odlaze zauvek to je dokaz da znaju da je Srbija njihova drzava demagogija njihovih politicara ne prolazi.,http://twitter.com/davidjani/statuses/1002292051386470405,twitter.com,neutral,twitter,hr,rs,eu,Europe,Serbia,,,,,individual,,davidjani,,,Europe,eu,Serbia,rs,,,"eu,rs,,,",,,https://pbs.twimg.com/profile_images/931608943104856065/r11IcCbX_normal.jpg,22,6,49850734,0,"{id=5302855, name=Mentions of Kosovo, parentName=WB Kosovo, parentId=5302854}",false,,,,0.0,,,0,0,,0,,0,0,David Janicijevic,male,,40,395,0,0,0,0,0,,599,6,,44.2131665,,20.9264525,,,@marijannss,20,46,54,,,599,189834305097,,false,,,,"WB Countries, Kosovo",MarijanNSS,,reply,0,,6000000000,0,,224400058,,395,787,0,http://twitter.com/MarijanNSS/statuses/1002289959565430785,,0,9682,false,,9.6,,,,Mentions of Kosovo,
